business_id,cn_pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
jrE4M9HlYp2AZZ7iQCSIRw,7629.63,30,76,66,3,0,3.3666666666666667,5.0,2.0,423.76666666666665,2850,3,3.260869565217391,4.5,2.0,531.3913043478261,2850,3,3.1923076923076925,587.6923076923077,65,0.5652173913043478,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
cd9bU_zxbmb-PU0UJogTcw,7629.63,71,46,59,2,0,3.4507042253521125,5.0,1.0,125.16901408450704,902,3,3.4393939393939394,4.5,1.5,168.45454545454547,688,3,3.875,150.5,54,0.24242424242424246,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
yfxDa8RFOvJPQh0rNtakHA,7629.63,9,66,88,1,0,3.333333333333333,4.5,3.0,452.88888888888886,1410,4,3.5,4.5,3.0,650.3333333333334,1410,237,3.25,355.5,100,0.3333333333333333,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
Wht6JaY_yLIb3usuPvSulA,7629.63,6,83,50,1,0,3.083333333333333,4.0,1.5,129.33333333333334,396,3,3.0,4.0,1.5,121.8,396,3,3.5,7.0,60,0.2,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
p6pQDhvxLIP7xRIQ_HVR-w,7629.63,32,50,68,2,0,3.546875,5.0,2.0,140.59375,1412,3,3.5,4.5,2.0,210.75,1412,3,3.6666666666666665,18.33333333333333,62,0.1875,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
1bALsE6aZE23mGV2WPxN_g,7629.63,8,75,62,0,0,3.6875,4.0,3.5,441.0,1412,5,3.75,4.0,3.5,535.1666666666666,1412,174,-1.0,-1.0,83,0.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
SFaCcwpIKjrpnT1IjzEDdg,7629.63,94,42,62,1,0,3.4255319148936163,5.0,1.0,99.6808510638298,902,3,3.425,4.5,1.5,145.375,688,3,4.333333333333333,152.33333333333334,57,0.075,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
hiydLAE7gWotTslBJYENrg,7629.63,207,41,64,1,0,3.5990338164251208,5.0,1.0,125.47826086956522,2499,3,3.5930232558139537,5.0,2.0,243.1395348837209,2499,3,3.8571428571428568,494.0476190476191,46,0.2441860465116279,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
jfmyj519pg2flxGEQ2xdPg,7629.63,30,80,63,2,0,3.333333333333333,4.5,2.0,401.26666666666665,2850,3,3.270833333333333,4.5,2.0,480.33333333333326,2850,3,2.95,460.7,58,0.4166666666666667,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
Y14TOXSN40oWw7d5mPEkNA,7629.63,178,36,76,1,0,3.502808988764045,5.0,1.0,141.0168539325843,2850,3,3.315384615384616,4.5,2.0,305.1076923076924,2850,3,3.5,55.0,70,0.015384615384615384,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
95ASq_FH5hLT1bA3fdISqw,7629.63,90,43,60,2,0,3.433333333333333,5.0,1.0,140.12222222222223,1305,3,3.448717948717949,4.5,1.5,171.05128205128202,688,3,2.888888888888889,89.77777777777777,53,0.2307692307692308,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
RC4oyPNX3FVTCfxsDeJI6A,7629.63,5,80,40,1,0,3.1,4.0,1.5,112.2,396,3,3.0,4.0,1.5,135.5,396,3,3.0,136.0,50,0.25,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
w-ADkvhj2reSoONd_UXa4g,7629.63,148,51,63,1,0,3.472972972972973,5.0,1.0,164.03378378378378,2499,3,3.4473684210526314,4.5,2.0,274.1842105263158,2499,3,3.125,195.25,55,0.05263157894736842,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
EX8EyU43VF7DwS7jKEnjvg,7629.63,48,37,66,1,0,3.4375,5.0,2.0,94.85416666666669,1412,3,3.388888888888889,4.5,2.0,173.44444444444446,1412,3,3.0,23.0,55,0.05555555555555555,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
2hyciWHsqnbqdEkUvO3KuQ,7629.63,52,76,57,2,0,3.3173076923076925,4.5,2.0,250.36538461538458,1617,3,3.2625,4.5,2.0,297.4,1617,3,3.25,33.5,52,0.2,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
pvLUYFU0zF7ADbK0sPkslg,7629.63,13,53,69,0,0,3.6538461538461537,5.0,2.0,228.3076923076923,1412,5,3.7142857142857135,4.5,2.5,341.7142857142857,1412,7,-1.0,-1.0,57,0.0,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
hs1SejlpCnNzVwpY2enGCg,7629.63,187,30,70,3,0,3.427807486631016,5.0,1.5,127.8663101604278,2321,3,3.280701754385965,4.0,1.5,224.78947368421046,1366,3,3.5,249.1,49,0.3508771929824561,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
O9J0XoJR16wWbSZpXs9Uwg,7629.63,116,36,63,1,0,3.439655172413793,5.0,1.0,85.30172413793103,902,3,3.4285714285714284,4.5,1.5,144.23809523809524,688,3,4.0,8.0,57,0.023809523809523808,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
xpCBsOqICPNtcR07qOL0bw,7629.63,141,52,65,1,0,3.421985815602837,5.0,1.0,172.93617021276592,2499,3,3.4054054054054053,4.5,2.0,281.3378378378378,2499,3,2.75,32.0,55,0.027027027027027032,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
bjqwzEr9fU1keOcJFOZqWA,7629.63,86,51,75,1,0,3.3430232558139537,5.0,1.5,210.10465116279067,2850,3,3.238636363636364,4.5,2.0,367.29545454545456,2850,3,3.875,424.75,70,0.09090909090909093,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
Ziqzfvpp2cpZAu0OwjiD5w,7629.63,194,38,63,1,0,3.5850515463917527,5.0,1.5,282.2164948453608,4091,3,3.4256756756756763,4.5,1.5,453.75675675675683,4091,3,3.2,265.8,48,0.06756756756756757,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
NQhPS0MUKJgBUB6PTLlmzA,7629.63,254,35,74,1,0,3.4311023622047245,5.0,1.0,149.8740157480315,2850,3,3.291208791208791,5.0,1.5,285.032967032967,2850,3,3.0625,552.25,61,0.08791208791208792,80733,395225,1632905,3777,173.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,0.0
yo8yB3hdqvbvj8huzXpKWQ,7629.63,87,42,73,1,0,3.471264367816092,5.0,2.0,263.367816091954,2850,3,3.2432432432432434,4.5,2.0,341.56756756756755,2850,3,3.5,1366.0,59,0.027027027027027032,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
YnrJNjZsLIhvldYHtkxKrA,7629.63,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
_tsHdyjoyzbuQ6qKWKpSlw,7629.63,28,60,57,0,0,3.4642857142857144,5.0,1.0,196.2142857142857,688,5,3.5882352941176467,4.5,2.5,253.17647058823533,688,5,-1.0,-1.0,64,0.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
3rDzxvhe5CFzeWjvLj92pw,7629.63,14,64,57,1,0,3.071428571428572,4.0,1.5,112.57142857142857,487,3,3.0,4.0,1.5,137.55555555555554,487,3,3.0,101.5,66,0.2222222222222222,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
jV-p3USnEP9WwOGDgzkYTA,7629.63,86,26,70,2,0,3.296511627906977,5.0,1.0,92.17441860465117,982,3,3.1956521739130435,4.0,2.0,174.56521739130437,698,8,2.9166666666666665,48.16666666666666,69,0.2608695652173913,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
Z6t15TXGlVh3-2ClZunCgg,7629.63,177,27,68,1,0,3.4604519774011298,5.0,1.0,64.43502824858757,1412,3,3.3877551020408165,5.0,1.5,154.55102040816325,1412,3,3.55,86.1,59,0.20408163265306126,89310,429714,1830119,4020,180.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,1.1235955056179776
RkOguMKU13hPglELb6t2Vg,7629.63,339,28,70,2,0,3.5988200589970503,5.0,1.0,212.7374631268437,7866,3,3.3736842105263163,4.5,1.5,486.2105263157895,7866,3,3.765625,506.9375,53,0.3368421052631579,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
Zrx25j1M794Nh8fUGB8E9A,7629.63,23,34,78,3,0,3.0217391304347827,5.0,1.0,179.0,982,3,3.4375,4.0,3.0,272.875,519,8,3.6818181818181817,262.90909090909093,75,1.375,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
QTH_XGh4rWYdd0fTW-tUDw,7629.63,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
iAu8s96GKQ73Xe7j_2GyCQ,7629.63,5,80,80,2,0,4.0,5.0,3.5,503.0,1412,119,3.75,4.0,3.5,529.75,1412,119,3.8333333333333335,1005.3333333333335,75,0.75,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
rQ9zKk0So6EFT5WR1TAzfQ,7629.63,68,27,73,2,0,3.2867647058823533,5.0,1.0,75.25,1412,3,3.2894736842105265,4.5,2.0,173.31578947368425,1412,3,3.1,23.8,63,0.2631578947368421,80733,395225,1632905,3777,173.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,0.0
gh6__q2WXFuyN8gt6VAnWw,7629.63,56,28,75,0,0,3.3035714285714284,5.0,1.0,59.85714285714285,1031,3,3.5,4.5,2.0,122.75,1031,3,-1.0,-1.0,62,0.0,89310,429714,1830119,4020,180.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,1.1235955056179776
_HrCJz_uXDumBhdxCrug7Q,7629.63,12,50,50,1,0,3.4166666666666665,4.5,2.0,115.83333333333331,1031,3,3.5,4.5,2.5,202.16666666666663,1031,4,4.0,4.0,50,0.16666666666666666,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
pUX9gzo1Tf4vRv7hX0eP1g,7629.63,114,59,60,2,0,3.429824561403509,5.0,1.0,188.859649122807,2499,3,3.4705882352941178,4.5,1.5,280.8970588235294,2499,3,3.861111111111111,246.0,55,0.2647058823529412,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
2YBO1LEKIgyle0uX50u15Q,7629.63,64,48,53,1,0,3.3359375,5.0,2.5,267.203125,2321,3,3.306451612903226,4.0,2.5,268.9354838709677,1366,4,3.1,234.0,38,0.16129032258064516,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
eHgxuooEDnjsmmckxPcKHQ,7629.63,165,40,58,1,0,3.603030303030303,5.0,1.5,318.90909090909093,4091,3,3.477272727272727,4.5,2.5,485.3484848484849,4091,3,3.055555555555556,280.22222222222223,45,0.13636363636363635,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
dVhGY-mNwTWQzK01Zxuclw,7629.63,44,72,65,2,0,3.238636363636364,5.0,2.0,389.77272727272725,2850,3,3.15625,4.0,2.0,432.125,2850,3,3.0,455.4375,62,0.5,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
6s7uduX1Q1KSjOKvwxYkRA,7629.63,29,37,79,2,0,3.2068965517241383,5.0,1.5,181.7586206896552,982,3,3.363636363636364,4.0,2.5,287.6363636363636,698,8,3.625,491.25,81,0.3636363636363637,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
NRn6yqCq3yAh7NtKBt79xQ,7629.63,100,47,58,1,0,3.665,5.0,2.5,496.01,4091,3,3.5851063829787235,4.5,2.5,657.2127659574468,4091,3,3.8333333333333335,558.1666666666666,51,0.1276595744680851,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
Ar56oEGAMaak2-cxYL6cNg,7629.63,5,40,40,0,0,3.2,4.0,2.0,252.2,1031,7,3.5,4.0,3.0,562.0,1031,93,-1.0,-1.0,50,0.0,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
PnSOaN7kg6S9fFHX9RCtMA,7629.63,47,76,55,1,0,3.3829787234042548,4.5,2.0,279.87234042553195,1617,3,3.3194444444444446,4.5,2.0,341.97222222222223,1617,3,3.5,291.0,52,0.027777777777777776,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
fg9Pwv9jDwZz0L02nJtGVA,7629.63,30,76,66,0,0,3.4,5.0,2.0,437.56666666666666,2850,3,3.260869565217391,4.5,2.0,551.0434782608696,2850,3,-1.0,-1.0,69,0.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
bfp51Aaft7T3M9gQnVsI_g,7629.63,53,37,79,2,0,3.2358490566037736,5.0,1.5,134.52830188679246,982,3,3.2,4.0,2.0,193.65,698,8,3.3,309.2,75,0.25,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
idPAwtnvruaB7YivrvFbzA,7629.63,221,28,65,1,0,3.5180995475113117,5.0,1.0,141.7873303167421,2321,3,3.2580645161290325,4.5,1.5,279.3709677419355,1366,3,3.0,105.0,45,0.03225806451612903,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
duCjWA3EBSA-ox5LTcXbwQ,7629.63,33,54,54,2,0,3.2575757575757582,4.5,1.5,71.54545454545455,487,3,3.1944444444444446,4.0,1.5,96.66666666666669,487,3,2.625,76.25,55,0.2222222222222222,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
YZyyG21xcwPQLqYh8pI-Ow,7629.63,268,40,58,3,0,3.5522388059701493,5.0,1.5,377.7798507462688,7968,3,3.389908256880734,5.0,1.5,613.1743119266056,7968,3,3.75,757.5454545454545,49,0.6055045871559633,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
Ksz-HV_hafeeEQe9Zaos_Q,7629.63,339,33,74,2,0,3.5486725663716814,5.0,1.0,110.2566371681416,2850,3,3.3628318584070795,5.0,2.0,248.55752212389385,2850,3,3.283333333333333,256.46666666666664,55,0.26548672566371684,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
Kyl7Iaubsz3vvfykxdcmjA,7629.63,49,55,46,1,0,3.4183673469387754,5.0,1.5,314.57142857142856,2321,4,3.4814814814814814,4.5,2.5,291.8148148148148,1366,4,3.333333333333333,249.22222222222226,37,0.3333333333333333,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
KdQM64AQ5_ppgs6RolwJ4w,7629.63,197,48,63,1,0,3.583756345177665,5.0,1.0,139.54822335025378,2499,3,3.6,4.5,1.5,243.73684210526315,2499,3,3.6666666666666665,159.66666666666666,51,0.09473684210526316,80733,395225,1632905,3777,173.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,0.0
AtD6B83S4Mbmq0t7iDnUVA,7629.63,164,45,64,3,0,3.5945121951219514,5.0,1.0,138.0731707317073,2499,3,3.566666666666667,4.5,2.0,250.86666666666667,2499,3,3.810344827586207,245.3793103448276,50,0.38666666666666666,80733,395225,1632905,3777,173.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,0.0
hrub8NmZuJM-5vO6Rx6P-Q,7629.63,25,52,52,2,0,3.36,4.0,2.5,514.32,2321,4,3.4615384615384617,4.0,3.0,472.92307692307685,1366,4,3.5,469.6,38,0.38461538461538464,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
dOGLTIMqqQZn8xxBRsU6CQ,7629.63,2,50,50,0,0,3.25,3.5,3.0,685.0,1366,4,3.5,3.5,3.5,1366.0,1366,1366,-1.0,-1.0,0,0.0,73202,281868,1189160,3213,178.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,0.5649717514124294
xgWRBPr3k8iJp10cZE9GHw,7629.63,173,49,63,2,0,3.601156069364162,5.0,1.0,135.76878612716766,2499,3,3.5823529411764707,4.5,1.5,236.5529411764706,2499,3,4.041666666666667,333.0833333333333,52,0.1411764705882353,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
buTa1akbH0pO_P10v99_eA,7629.63,63,73,57,1,0,3.388888888888889,5.0,2.0,245.33333333333331,1617,3,3.315217391304348,4.5,2.0,309.39130434782606,1617,3,3.25,189.5,56,0.08695652173913042,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
muD5-YKII_qOTRpbRWuOHA,7629.63,88,43,64,4,0,3.4375,5.0,1.0,105.26136363636364,902,3,3.4078947368421053,4.5,1.5,151.76315789473685,688,3,2.958333333333333,94.83333333333331,57,0.3157894736842105,77580,348547,1463633,3661,177.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,2.312138728323699
9ae7asMUB-Fty3tw6m18qQ,7629.63,181,32,69,1,0,3.4613259668508287,5.0,1.0,130.14364640883977,2321,3,3.2413793103448274,4.5,1.5,213.3275862068965,1366,3,3.25,541.5,48,0.03448275862068965,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
pLFvCV9SsI8ZbWM_4tVtMg,7629.63,4,75,25,0,0,3.125,4.0,1.5,106.25,396,3,3.0,4.0,1.5,135.33333333333334,396,3,-1.0,-1.0,33,0.0,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
7gIK3en6jVyiColBvlHNPA,7629.63,78,26,75,1,0,3.5128205128205128,5.0,1.5,57.051282051282044,487,3,3.261904761904762,4.0,1.5,113.28571428571428,487,3,2.75,49.0,61,0.09523809523809523,89310,429714,1830119,4020,180.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,1.1235955056179776
A8IouaHOlMHoVIRuAKbKzA,7629.63,106,44,51,4,0,3.599056603773585,5.0,2.5,402.89622641509436,4091,3,3.4574468085106385,4.5,2.5,512.3617021276596,4091,3,3.697674418604651,514.1860465116279,44,0.9148936170212766,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
2smgOPhpYbDT7G5tbVRdiQ,7629.63,100,9,73,2,0,3.62,5.0,1.5,48.13,1019,3,2.833333333333333,4.0,1.5,142.77777777777774,1019,5,2.583333333333333,217.83333333333331,66,0.6666666666666666,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
JrTBWai2-Cu8FPJhDJiiLw,7629.63,55,56,49,1,0,3.463636363636364,5.0,1.0,243.4,1305,3,3.5645161290322585,4.5,2.5,257.4193548387097,941,3,3.125,97.5,48,0.12903225806451613,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
L6qd3x0bHymyxub9dF7lIA,7629.63,5,60,80,1,0,3.5,4.5,3.0,311.2,768,4,3.6666666666666665,4.5,3.0,510.33333333333326,768,289,3.25,381.5,100,0.6666666666666666,73202,281868,1189160,3213,178.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,0.5649717514124294
_8VkSb_Mryb6bHQxSWB7Pg,7629.63,8,87,37,2,0,3.5625,4.5,3.0,387.25,835,21,3.571428571428572,4.5,3.0,439.57142857142856,835,47,3.5,636.0,42,0.2857142857142857,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
S1N5-ZXwR4fUIPs6dLnBYQ,7629.63,20,80,55,2,0,3.675,4.5,2.5,308.3,835,3,3.65625,4.5,2.5,378.875,835,3,3.4285714285714284,426.4285714285714,56,0.4375,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
5gv6AqHXfi3gJV4fb432Vw,7629.63,233,37,72,1,0,3.431330472103004,5.0,1.0,157.38197424892704,2850,3,3.2873563218390807,5.0,1.5,291.7471264367816,2850,3,3.25,250.0,59,0.06896551724137931,80733,395225,1632905,3777,173.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,0.0
d2u9WS_CM6OUZZCNrfyqZg,7629.63,166,50,69,1,0,3.4819277108433737,5.0,1.0,165.2650602409639,2499,3,3.4107142857142856,4.5,2.0,278.5952380952381,2499,3,3.5454545454545454,194.0909090909091,59,0.13095238095238096,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
wZvSsHFU0NdyQ03625kh6g,7629.63,17,70,76,1,0,3.3823529411764706,5.0,2.0,507.5294117647058,2850,3,3.2916666666666665,4.5,2.0,682.75,2850,3,3.0,926.75,75,0.3333333333333333,75911,320917,1324272,3493,183.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,2.8089887640449436
oYPpWHgsjcIt-tUzGXk_eA,7629.63,37,62,56,1,0,3.527027027027027,5.0,1.0,139.62162162162159,688,3,3.5434782608695654,4.5,2.0,185.56521739130437,688,3,3.333333333333333,110.66666666666669,60,0.13043478260869565,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
oyvgnAu7mSR5HCr433lTKw,7629.63,192,33,65,2,0,3.427083333333333,5.0,1.0,115.125,1366,3,3.4384615384615387,4.5,1.5,221.2,1366,3,3.4259259259259265,261.0,52,0.4153846153846154,88030,452243,1867953,3904,178.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,2.8901734104046244
q3SXDX-a-T_DMU2h2CJzcg,7629.63,49,34,77,1,0,3.224489795918368,5.0,1.0,134.0,982,3,3.3235294117647056,4.0,2.5,217.0,698,8,3.125,137.25,76,0.2352941176470588,76479,331289,1369444,3630,173.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,-3.888888888888889
8yY7tAd-qrjC0Ineby0cPA,7629.63,143,39,62,2,0,3.444055944055944,5.0,1.0,117.6153846153846,1305,3,3.4375,4.5,1.5,174.73214285714286,941,3,4.125,227.25,51,0.07142857142857142,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
kANF0dbeoW34s2vwh6Umfw,7629.63,25,64,76,1,0,3.52,4.5,1.5,128.2,503,4,3.53125,4.5,3.0,171.6875,503,5,3.5,134.5,68,0.125,81941,343796,1403707,3675,180.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-1.639344262295082
APIbThZ8PYfWsdK4Z0D5Rg,7629.63,363,34,64,2,0,3.5509641873278235,5.0,1.0,260.7603305785124,5382,3,3.2960000000000003,4.5,1.5,451.12,5382,3,2.8571428571428568,172.9285714285714,47,0.11199999999999999,77634,363239,1561994,3632,173.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-2.2598870056497176
